 3.28282828e-01 -1.31837563e-02 6.67762569e-01 -4.31041843e-02 6.53731516e-01
 3.38383838e-01 -1.39195059e-02 6.87515537e-01 -4.44304669e-02 6.73846332e-01
 3.48484848e-01 -1.59127717e-02 7.07179124e-01 -4.57567495e-02 6.93961148e-01
 3.58585859e-01 -1.79596006e-02 7.26968440e-01 -4.70830321e-02 7.14075964e-01
 3.68686869e-01 -1.99286761e-02 7.46556531e-01 -4.84093147e-02 7.34190780e-01
 3.78787879e-01 -2.19480884e-02 7.66273419e-01 -4.97355973e-02 7.54305596e-01
 3.88888889e-01 -2.40799504e-02 7.85928621e-01 -5.10618799e-02 7.74420412e-01
 3.98989899e-01 -2.62230597e-02 8.05620567e-01 -5.23881625e-02 7.94535227e-01
 4.09090909e-01 -2.92659071e-02 8.25253304e-01 -5.37144451e-02 8.14650043e-01
 4.19191919e-01 -3.04450216e-02 8.44850811e-01 -5.50407277e-02 8.34764859e-01
 4.29292929e-01 -3.27580362e-02 8.64488770e-01 -5.63670103e-02 8.54879675e-01
 4.39393939e-01 -3.49822607e-02 8.84080812e-01 -5.76932929e-02 8.74994491e-01
 4.49494949e-01 -3.71278918e-02 9.03545005e-01 -5.90195755e-02 8.95109307e-01
 4.59595960e-01 -3.95319195e-02 9.23163394e-01 -6.03458581e-02 9.15224123e-01
 4.69696970e-01 -4.17457976e-02 9.42504381e-01 -6.16721407e-02 9.35338939e-01
 4.79797980e-01 -4.44165961e-02 9.61841990e-01 -6.29984233e-02 9.55453754e-01
 4.89898990e-01 -4.70344685e-02 9.80834527e-01 -6.43247059e-02 9.75568570e-01
 5.00000000e-01 -5.10197913e-02 9.98697642e-01 -6.56509885e-02 9.95683386e-01
